,name_res,img_link,food_link,favorite_tag,is_quality_mer,address,promotion
0,Happy Nest - Tổ Yến Chưng Sẵn,https://images.foody.vn/res/g100006/1000052568/prof/s280x175/foody-upload-api-foody-mobile-83-c1de4d89-230322111739.jpeg,https://shopeefood.vn/ho-chi-minh/happy-nest-to-yen-chung-san,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"15/1 Phạm Văn Đồng, P. 3, Gò Vấp, TP. HCM",Giảm món
0,Hủ Tiếu Nam Vang Kim Quán - Phó Đức Chính,https://images.foody.vn/res/g118/1171474/prof/s280x175/foody-upload-api-foody-mobile-im-6a3ea8a1-230609171017.jpeg,https://shopeefood.vn/ho-chi-minh/hu-tieu-nam-vang-kim-quan-pho-duc-chinh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"28 Phó Đức Chính, P.Nguyễn Thái Bình, Quận 1, TP. HCM",Giảm món
0,MKnuts Sữa Hạt Dinh Dưỡng - 78 Bùi Đình Túy,https://images.foody.vn/res/g120/1195785/prof/s280x175/foody-upload-api-foody-mobile-co-eff493d0-231228102907.jpeg,https://shopeefood.vn/ho-chi-minh/mknuts-sua-hat-dinh-duong-78-bui-dinh-tuy,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"78 Bùi Đình Túy, P. 12, Bình Thạnh, TP. HCM",Giảm món
0,HAMBURGER HALAL - Milk Tea,https://images.foody.vn/res/g97/967340/prof/s280x175/foody-upload-api-foody-mobile-ca-36c5a209-230701113238.jpeg,https://shopeefood.vn/ho-chi-minh/hamburger-halal-milk-tea,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"358A Cách Mạng Tháng Tám, P. 10 , Quận 3, TP. HCM",Giảm hết 10%
0,Cafe Viet - 169 Nguyễn Duy Trinh,https://images.foody.vn/res/g79/788423/prof/s280x175/file_restaurant_photo_3eea_16369-b605678a-211115152911.jpg,https://shopeefood.vn/ho-chi-minh/cafe-viet-169-nguyen-duy-trinh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"169 Nguyễn Duy Trinh, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Bún Mắm Nêm & Gỏi Cuốn - Thuận Minh,https://images.foody.vn/res/g119/1185163/prof/s280x175/foody-upload-api-foody-mobile-go-6549ff02-230919121358.jpeg,https://shopeefood.vn/ho-chi-minh/bun-mam-nem-goi-cuon-thuan-minh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"30 Lê Lợi, P. 4, Gò Vấp, TP. HCM",Giảm hết 10%
0,"Tiệm Dé Lou - Bánh Tráng, Tré Trộn & Trà Sữa - Trường Sơn",https://images.foody.vn/res/g119/1185243/prof/s280x175/foody-upload-api-foody-mobile-co-50d90a3d-230919170456.jpg,https://shopeefood.vn/ho-chi-minh/tiem-de-lou-banh-trang-tre-tron-tra-sua-truong-son,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"G3 Trường Sơn, P. 15, Quận 10, TP. HCM",Giảm món
0,Bún Chả Sầm Sơn - Lê Quý Đôn,,https://shopeefood.vn/ho-chi-minh/bun-cha-sam-son-le-quy-don,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"1G Lê Quý Đôn, P. 12, Phú Nhuận, TP. HCM",Giảm món
0,Cô My - Bún Thịt Nướng,,https://shopeefood.vn/ho-chi-minh/co-my-bun-thit-nuong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"14 Hẻm 36C Đường Số 16, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Cơm Chay Vạn Phúc - Lê Lợi,,https://shopeefood.vn/ho-chi-minh/com-chay-van-phuc-le-loi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"54 Lê Lợi, P. 4, Gò Vấp, TP. HCM",Giảm hết 10%
0,Ăn Vặt - Cá Viên Chiên - Đông Hồ,,https://shopeefood.vn/ho-chi-minh/an-vat-ca-vien-chien-dong-ho.t38xef,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"34 Đông Hồ, P. 4, Quận 8, TP. HCM",Giảm món
0,Rama - Coffee - Man Thiện,,https://shopeefood.vn/ho-chi-minh/rama-coffee-man-thien.hngisu,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"001 Chung Cư C2 Man Thiện, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Giảm hết 25%
0,Ăn Vặt Trái Cây Tươi CMT8 - Cách Mạng Tháng Tám,,https://shopeefood.vn/ho-chi-minh/an-vat-trai-cay-tuoi-cmt8-cach-mang-thang-tam.ry42ou,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"493A/32 Cách Mạng Tháng 8, P. 13, Quận 10, TP. HCM",Giảm món
0,Gà Pê ta - Nguyễn Văn Nghi,,https://shopeefood.vn/ho-chi-minh/ga-pe-ta-nguyen-van-nghi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"334/24/2 Nguyễn Văn Nghi, P. 7, Gò Vấp, TP. HCM",Giảm món
0,Xanh 019 - Sữa Đậu Nành & Tàu Hủ Nóng,,https://shopeefood.vn/ho-chi-minh/xanh-019-sua-dau-nanh-tau-hu-nong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"11 Nguyễn Ngọc Lộc, P. 14, Quận 10, TP. HCM",Giảm hết 10%
0,"Bún Ngon - Bún Cá, Bún Nem & Bún Đậu Mắm Tôm",,https://shopeefood.vn/ho-chi-minh/bun-ngon-bun-ca-bun-nem-bun-dau-mam-tom,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"C5.01( Lô C5) Chung Cư Picity Thạnh Xuân, P. Thạnh Xuân, Quận 12, TP. HCM",Giảm hết 10%
0,"Jusgo - Nước Ép Lạnh, Detox, Sinh Tố & Ăn Vặt",,https://shopeefood.vn/ho-chi-minh/jusgo-nuoc-ep-lanh-detox-sinh-to-an-vat,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"213/9 Hồng Lạc, P. 10, Tân Bình, TP. HCM",Giảm món
0,Ro Viet Café - Nguyễn Thị Định,,https://shopeefood.vn/ho-chi-minh/ro-viet-cafe-nguyen-thi-dinh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"385 Nguyễn Thị Định, P. Cát Lái, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Bánh Xếp & Bánh Đúc Miền Tây - Nguyễn Du,,https://shopeefood.vn/ho-chi-minh/banh-xep-banh-duc-mien-tay-nguyen-du,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"23A Nguyễn Du, P. 7, Gò Vấp, TP. HCM",Giảm món
0,Tiệm Trà Của Rồng - Trà Mãng Cầu & Nước Ép Trái Cây Tươi,,https://shopeefood.vn/ho-chi-minh/tiem-tra-cua-rong-tra-mang-cau-nuoc-ep-trai-cay-tuoi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"114/104 Tô Ngọc Vân, P. 15, Gò Vấp, TP. HCM",Giảm món
0,"Khoai Bistro - Bánh Mì Chảo, Beefsteak & Mì Ý",,https://shopeefood.vn/ho-chi-minh/khoai-bistro-banh-mi-chao-bo-ne,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"405/9 Thống Nhất, P. 11, Gò Vấp, TP. HCM",Giảm món
0,"Chuối Chiên, Xiên Que & Chân Gà - Chip Chip - Đường Số 44",,https://shopeefood.vn/ho-chi-minh/chuoi-chien-xien-que-chan-ga-chip-chip-duong-so-44,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"7/33 Đường Số 44, P. 14, Gò Vấp, TP. HCM",Giảm món
0,Sữa Chua Trân Châu Houjicha - 41 Đường 385,https://images.foody.vn/res/g117/1167166/prof/s280x175/file_restaurant_photo_5vlq_16887-d39cec66-230708114443.jpg,https://shopeefood.vn/ho-chi-minh/sua-chua-tran-chau-houjicha-41-duong-385,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"41 Đường 385, P. Tăng Nhơn Phú A, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Trái Cây Sạch & Đồ Ăn Vặt - Atisu - Tân Thành,https://images.foody.vn/res/g119/1186095/prof/s280x175/foody-upload-api-foody-mobile-an-823c35a5-230926163048.jpg,https://shopeefood.vn/ho-chi-minh/trai-cay-sach-do-an-vat-atisu-tan-thanh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"5 Tân Thành, P. Hòa Thạnh, Tân Phú, TP. HCM",Giảm món
0,Bánh Canh Cua Thảo Điền - Đường 49B,https://images.foody.vn/res/g118/1171265/prof/s280x175/foody-upload-api-foody-mobile-hi-59dba828-230520110641.jpeg,https://shopeefood.vn/ho-chi-minh/banh-canh-cua-thao-dien-duong-49b,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"18 Đường 49B, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Ngonngon - Bún Chả Giò & Cơm Văn Phòng,https://images.foody.vn/res/g106/1051134/prof/s280x175/file_restaurant_photo_icwb_16109-39518719-210118072748.jpeg,https://shopeefood.vn/ho-chi-minh/ngonngon-bun-cha-gio-com-van-phong,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"117/134/2 Nguyễn Hữu Cảnh, P.22, Bình Thạnh, TP. HCM",Giảm món
0,Phát Phú - Bánh Bông Lan Trứng Muối - Vạn Kiếp - Shop Online,https://images.foody.vn/res/g88/877993/prof/s280x175/file_restaurant_photo_bu2p_16016-7866401a-201002174917.jpeg,https://shopeefood.vn/ho-chi-minh/phat-phu-banh-bong-lan-trung-muoi-van-kiep-shop-online,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"125/21/22 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",Giảm món
0,Cơm Quê 3 Miền - Cơm Văn Phòng - Tân Sơn Nhì,https://images.foody.vn/res/g100003/1000027306/prof/s280x175/file_95d8296d-6aa8-4681-9808-0d2-c5d37829-210608112517.jpeg,https://shopeefood.vn/ho-chi-minh/com-que-3-mien-com-van-phong-tan-son-nhi.6zullf,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"303/5 Tân Sơn Nhì, P. Tân Sơn Nhì, Tân Phú, TP. HCM",Giảm hết 10%
0,Gỏi Cuốn 183 - Đinh Bộ Lĩnh,https://images.foody.vn/res/g118/1172440/prof/s280x175/foody-upload-api-foody-mobile-co-03cc1bdd-230531104137.jpeg,https://shopeefood.vn/ho-chi-minh/goi-cuon-183-dinh-bo-linh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"183 Đinh Bộ Lĩnh, P. 26, Bình Thạnh, TP. HCM",Giảm món
0,Phan Rang Quán 128 - Đặc Sản Miền Trung,https://images.foody.vn/res/g65/642348/prof/s280x175/foody-mobile-7-jpg-681-636295054950593746.jpg,https://shopeefood.vn/ho-chi-minh/phan-rang-quan-dac-san-mien-trung,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"BB13 Trường Sơn, P. 15, Quận 10, TP. HCM",Giảm món
0,Laman Juice - Nước Ép Vì Sức Khoẻ - Lê Văn Thọ,https://images.foody.vn/res/g117/1166598/prof/s280x175/image-058cf30a-231020112112.jpeg,https://shopeefood.vn/ho-chi-minh/laman-juice-nuoc-ep-vi-suc-khoe-le-van-tho,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"02 Lê Văn Thọ, P. 11, Gò Vấp, TP. HCM",Giảm món
0,"A'Food Eat Clean - Healthy, Sức Khỏe & Giảm Cân - Đường Số 2",https://images.foody.vn/res/g100007/1000069211/prof/s280x175/file_f0115329-9641-4f56-ae22-e16-08b2e9c2-230810084848.jpeg,https://shopeefood.vn/ho-chi-minh/a-food-eat-clean-healthy-suc-khoe-giam-can-duong-so-2,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"109/14 Đường Số 2, P. 16, Gò Vấp, TP. HCM",Giảm món
0,Hạnh Phở Bò - Phở - Nguyễn Văn Bảo,https://images.foody.vn/res/g100008/1000072921/prof/s280x175/vn-11134513-7r98o-lpi5ibtuhdf31f-3451e79a-231222144004.jpeg,https://shopeefood.vn/ho-chi-minh/hanh-pho-bo-pho-nguyen-van-bao,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"12 Nguyễn Văn Bảo, P. 4, Gò Vấp, TP. HCM",Giảm hết 10%
0,Heo Quay Đại Hiệp - Nguyễn Trãi,https://images.foody.vn/res/g119/1189109/prof/s280x175/foody-upload-api-foody-mobile-co-9b21f5e2-231017151254.jpeg,https://shopeefood.vn/ho-chi-minh/heo-quay-dai-hiep-nguyen-trai,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"1029i Nguyễn Trãi, P. 14, Quận 5, TP. HCM",Giảm món
0,Bếp Nhỏ - Cơm Văn Phòng - Hàm Nghi,https://images.foody.vn/res/g119/1182854/prof/s280x175/foody-upload-api-foody-mobile-co-4060539c-230830105133.jpeg,https://shopeefood.vn/ho-chi-minh/bep-nho-com-van-phong-ham-nghi,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"89/16 Hàm Nghi, P. Nguyễn Thái Bình, Quận 1, TP. HCM",Giảm món
0,Bánh Tráng Merlion,https://images.foody.vn/res/g93/928193/prof/s280x175/foody-upload-api-foody-mobile-hma-190610152910.jpg,https://shopeefood.vn/ho-chi-minh/banh-trang-merlion,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Lô C Chung Cư Botanica Primier, 110 Hồng Hà, P. 2, Tân Bình, TP. HCM",Giảm món
0,Bánh Mì Nướng Bơ Pate Cô Giang - Bánh Mì Nướng - Nguyễn Hữu Thọ,https://images.foody.vn/res/g100007/1000068997/prof/s280x175/foody-upload-api-foody-mobile-fi-5e6ba726-230814093332.jpeg,https://shopeefood.vn/ho-chi-minh/banh-mi-nuong-bo-pate-co-giang-banh-mi-nuong-nguyen-huu-tho,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"333 Nguyễn Hữu Thọ, P. Tân Phong, Quận 7, TP. HCM",Giảm món
0,Bánh Tiêu Chùa Ông - Đường Số 6,,https://shopeefood.vn/ho-chi-minh/banh-tieu-chua-ong-duong-so-6,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"88/5 Đường Số 6, P. Linh Xuân, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,ONE SHOP - Pizza Và Cơm Văn Phòng - Đường 18A,,https://shopeefood.vn/ho-chi-minh/one-shop-pizza-va-com-van-phong-duong-18a,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"46 Đường Số 18A, P. Phước Bình, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Bếp Tuna Kingdom - Mì Trộn & Salad,,https://shopeefood.vn/ho-chi-minh/bep-tuna-kingdom-mi-tron-salad,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"25/5 Tôn Thất Tùng, P. Phạm Ngũ Lão, Quận 1, TP. HCM",Giảm món
0,"Bếp Cô Út - Gỏi Cuốn, Bún Mắm Nêm & Mì Xào Bò",,https://shopeefood.vn/ho-chi-minh/bep-co-ut-goi-cuon-bun-mam-nem-mi-xao-bo,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"258 Đặng Thúc Liêng, P. 5, Quận 8, TP. HCM",Giảm món
0,Bé Bự - Bánh Trứng & Ăn Vặt - Tô Hiến Thành,,https://shopeefood.vn/ho-chi-minh/be-bu-banh-trung-an-vat-to-hien-thanh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"56/7 Tô Hiến Thành, P. 15, Quận 10, TP. HCM",Giảm hết 10%
0,Đông Đinh - Coffee & Tea,,https://shopeefood.vn/ho-chi-minh/dong-dinh-coffee-tea,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Chung Cư Ricca, Đường Gò Cát, P. Phú Hữu, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,4B Kebab - Bánh Mì Thổ Nhĩ Kỳ - 1085 Hoàng Sa,,https://shopeefood.vn/ho-chi-minh/4b-kebab-banh-mi-tho-nhi-ky-1085-hoang-sa,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"1085 Hoàng Sa, P. 11, Quận 3, TP. HCM",Giảm món
0,Trà Chanh Tươi Dalat,,https://shopeefood.vn/ho-chi-minh/tra-chanh-tuoi-dalat,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Hẻm 304 Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Tân Phú, TP. HCM",Giảm món
0,"Túc Túc - Bánh Tráng Trộn, Trà Trái Cây & Trà Sữa - Hiệp Bình",,https://shopeefood.vn/ho-chi-minh/tuc-tuc-tra-sua-hiep-binh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"169 Đường Hiệp Bình, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",Giảm món
0,Phở Bò Xương Không Bột Ngọt - Trường Chinh,,https://shopeefood.vn/ho-chi-minh/pho-bo-xuong-khong-bot-ngot-truong-chinh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"405/34 Trường Chinh, P. 14, Tân Bình, TP. HCM",Giảm món
0,Chè Liên Đà Nẵng - Trương Công Định,,https://shopeefood.vn/ho-chi-minh/che-lien-da-nang-truong-cong-dinh,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"127 Trương Công Định, P. 14, Tân Bình, TP. HCM",Giảm món
0,Nhà TiHi - Trái Cây Tươi & Nước Chấm Đỉnh,,https://shopeefood.vn/ho-chi-minh/nha-tihi-trai-cay-tuoi-nuoc-cham-dinh,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"55 Hoàng Văn Hoè, P. Tân Quý, Tân Phú, TP. HCM",Giảm món
0,Cây Nhà Lá Vườn - Kombucha Nước Ép Healthy & Sữa Hạt Thuần Chay,,https://shopeefood.vn/ho-chi-minh/cay-nha-la-vuon-kombucha-nuoc-ep-healthy-sua-hat-thuan-chay,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"33/55 Đường Số 1, Khu Phố 3, P. Bình Thuận, Quận 7, TP. HCM",Giảm món
0,Sinh Tố Vương Duy - Âu Cơ,,https://shopeefood.vn/ho-chi-minh/sinh-to-vuong-duy-au-co,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"144 Âu Cơ, P. 9, Tân Bình, TP. HCM",Giảm món
0,Keiteishimai - Bánh Mì & Bánh Bạch Tuộc Nhật,,https://shopeefood.vn/ho-chi-minh/keiteishimai-banh-bach-tuoc-nhat,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"431 Nguyễn Kiệm, P. 9, Phú Nhuận, TP. HCM",Giảm hết 10%
0,Cơm Tự Chọn Family Rice - Cửu Long,https://images.foody.vn/res/g93/920043/prof/s280x175/foody-upload-api-foody-mobile-kkk-190521165449.jpg,https://shopeefood.vn/ho-chi-minh/com-tu-chon-family-rice-cuu-long,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"64A Cửu Long, Tân Bình, TP. HCM",Giảm món
0,CocoCoco Gò Mây - Đường Số 14,https://images.foody.vn/res/g97/964500/prof/s280x175/foody-upload-api-foody-mobile-44-ad3adf18-231229155419.jpg,https://shopeefood.vn/ho-chi-minh/cocococo-go-may-duong-so-14,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"37 Đường Số 14, KDC Vĩnh Lộc, P. Bình Hưng Hòa, Bình Tân, TP. HCM",Giảm hết 20%
0,Gà Ú Nu 2 - Cơm Gà Xối Mỡ - Cityland,https://images.foody.vn/res/g114/1136163/prof/s280x175/foody-upload-api-foody-mobile-im-63f8d66e-220509144914.jpeg,https://shopeefood.vn/ho-chi-minh/ga-u-nu-2-com-ga-xoi-mo-cityland,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Cityland, 50 Trần Thị Nghỉ, P. 7, Gò Vấp, TP. HCM",Giảm món
0,Bún Riêu & Canh Bún Phúc Vinh - Hiệp Thành 12,https://images.foody.vn/res/g100005/1000044106/prof/s280x175/file_b5cb0431-4c47-4ac4-acb3-122-ba307906-211214181015.jpeg,https://shopeefood.vn/ho-chi-minh/bun-rieu-canh-bun-phuc-vinh-hiep-thanh-12.anviv4,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"61 Hiệp Thành 12, P. Hiệp Thành, Quận 12, TP. HCM",Giảm hết 10%
0,Sanmy Coffee - Cà Phê & Cold Brew,https://images.foody.vn/res/g117/1163330/prof/s280x175/foody-upload-api-foody-mobile-03-3fa33624-230829102521.jpeg,https://shopeefood.vn/ho-chi-minh/sanmy-coffee-ca-phe-cold-brew,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"39/3 Tạ Quang Bửu, P. 2, Quận 8, TP. HCM",Giảm hết 10%
0,Tiger Sugar - Cộng Hòa,https://images.foody.vn/res/g97/967126/prof/s280x175/foody-upload-api-foody-mobile-xxxxx-191113143142.jpg,https://shopeefood.vn/ho-chi-minh/tiger-sugar-cong-hoa,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"Tầng 1, 71/13 Cộng Hoà, P. 4, Tân Bình, TP. HCM",Giảm món
0,Bún Bò Huế Sông Hương - Nguyễn Trọng Tuyển,https://images.foody.vn/res/g4/32220/prof/s280x175/foody-upload-api-foody-mobile-co-b975bbd8-211122161439.jpeg,https://shopeefood.vn/ho-chi-minh/bun-bo-hue-song-huong-nguyen-trong-tuyen,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"225 Nguyễn Trọng Tuyển, P.8, Phú Nhuận, TP. HCM",Giảm món
0,Sinh Tố Cóc - Hoàng Hoa Thám,https://images.foody.vn/res/g97/961517/prof/s280x175/foody-upload-api-foody-mobile-foody-upload-api-foo-190926100950.jpg,https://shopeefood.vn/ho-chi-minh/sinh-to-coc-hoang-hoa-tham,Yêu thích,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"96 Hoàng Hoa Thám, P. 7, Bình Thạnh, TP. HCM",Giảm món
0,Min Bakery - Bánh Kem - Trịnh Thị Dối,https://images.foody.vn/res/g100007/1000065829/prof/s280x175/file_0754216f-1188-4db2-8d6c-8f0-e6dfb12c-230511124416.jpeg,https://shopeefood.vn/ho-chi-minh/min-bakery-banh-kem-trinh-thi-doi,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"206 Đường Đông Thạnh 6 - 1, X. Đông Thạnh, Hóc Môn, TP. HCM",Giảm hết 10%
0,"Bếp Bà Béo - Mì Trộn, Cơm Ngon & Ăn Vặt",https://images.foody.vn/res/g117/1166561/prof/s280x175/foody-upload-api-foody-mobile-90-a1e57d19-230706093843.jpeg,https://shopeefood.vn/ho-chi-minh/bep-ba-beo-mi-tron-com-ngon-an-vat,,Đây là 1 trong những Merchants được đánh giá cao trong ShopeeFood,"25 Đường 25, P. Cát Lái, Thành Phố Thủ Đức, TP. HCM",Giảm món
